iPhone 7 Plus	32GB	Black	winston coker	1	Black screen of death	2018-12-20	us	So I bought this phone for myself this Christmas holiday since my 6s was running extremely show...the phones shopping was extremely fast which I loved but as soon as I started to use the phone it turned off on me and wouldn’t turn on again I  tried everything but nothing worked I shipped back to get a refund..	0
iPhone X	64GB	Space Grey	TJ	4	"A solid phone, but an eyewatering price"	2018-10-19	uk	It's a truly great phone, at a grossly inflated price. You would be foolish if you didn't think a large amount of what you are paying for is branding. Yes - you do get a lot of tech with this. And I find that even though some other phones are technically superior the iPhone seems to run better HOWEVER this is nearly one thousand pounds. That is a big investment - more than a laptop. If you can afford it, it won't disappoint but it's defiantly not that much better than the older versions which are 2/3 of the price.	0
iPhone 8	64GB	Space Gray	Andre Reil	5	This provider is class	2018-08-22	de	For such a cheap price, finding an iPhone 8 is already close to a miracle.	0
iPhone XS Max	64GB	Gold	Jairo Andrés Becerra	1	telefono bloqueado	2019-02-16	us	le coloco una sim en colombia y dice que no corresponde.el telefono debe de estar desbloqueado.que solucion me das?I put a sim in Colombia and says it does not apply.the phone must be unlocked.What solution do you give me?	0
iPhone 8	256GB	Space Gray	VVV	1	Pay attention for the order	2018-11-29	fr	Promotion is not the same product book	0
iPhone X	256GB	Argent	ABBOUD N.	1	Produced with a lot of beugue including facial recognition (anomaly recognized by Apple)	2018-08-14	fr	This product buve a week after receiving it: black screen at times, speakers sizzle when I mounts the sound (call or music), I hear badly by phone, facial recognition no longer works and for unlock it is very long. The seller took a long time to find a solution (and to respond to AMAZON agents when they wrote him an email to do the necessary). The first complaint for defective product is early July, we are August 14, I visited that same day in an Apple Store (Bordeaux) who confirmed that there was an anomaly of facial recognition: they told me traded in 20 minutes against a new one. Thanks APPLE!	0
iPhone XS	64GB	Silver	Abe Addler	1	No Manual Functions on Video Camera	2018-10-29	us	I got the iPhone XS and returned it 3 hrs. later. I'm a filmmaker by trade and thought this could be a breakthrough in filmmaking especially with a high-end 4k camera on board. I got the phone home anxiously opened it up and went to the camera functions right away since that's all I care about, a phone is just a phone otherwise. Well, I shot some 4k footage, looked nice but now I need to see how creative I can get. I looked for the manual shutter speed control, there isn't one. I looked for the manual white balance, there isn't one. I looked. I looked for the manual ISO setting, not there. I looked for the manual aperture setting, doesn't have it. So basically its camera is not intended for any kind of production, it's really a point and shoot. The HDR feature is nice but again, no manual settings. Not production friendly at all. 3 hours later I repacked it and returned it and got the LGV40. Now I'll do a review on that as well but the IPhone XS doesn't even come close to the LGV40 in any shape or form.	0
iPhone 7	32GB	Gold	Delores Morrison	1	Don't buy it!	2019-01-06	us	The phone came with T-Mobile chip and blocked by its carrier. Behind a hard time convincing them to renove some stupid code. May have to return it.  Very frustrated!	0
iPhone 6S	16GB	Rose Gold	Andreas Köhler	4	Everything was great except for plastic bag	2016-01-01	de	Everything went very well, only that it was shipped in a plastic bag .... with the sensitive and expensive content a bit of cardboard would not have been too expensive ...	0
iPhone 8 Plus	64GB	Gray	luca	1	apple iphone 8plus	2018-07-24	it	without making unnecessary controversy the seller refused the reimbursement request saying that it was out of time (I don't think I bought it on 19 July) and that the phone had been registered in my name: but to verify the correct functioning of the product it must be activated and I found some problems with the software but since I was in warranty I turned to an apple center in the area where I live that very kindly fix it after this adventure I will not buy anything on amazon	0
iPhone 7	128GB	Rose Gold	Rania Hedeya	3	The battery did not meet my expectations. The screen ...	2016-12-04	uk	The battery did not meet my expectations. The screen hanged twice so far. My feeling is that the phone is too expensive for what it offers, but it is early to judge 100%	0
iPhone 7 Plus	32GB	Black	Loanne MILORD	4	Very good product !	2018-03-26	fr	Very good product. Received in a box very well packaged. The iPhone is nickel, just 2 small impacts on the side but is not disturbing because I use it without a shell so it does not show. Only small problem in the accessories there was only a charger and the small key for the sim card, there was no express headphones for iPhone 7 and there was also no adapter for headphones normal. Otherwise no bug in the process, to do with time!	0
iPhone 6S	64GB	Rose Gold	Friedrich von Kymmel	3	Product defective after 15 months	2017-03-10	de	The iPhone 6s is a high quality product with a proud price. That it is broken after 15 months, is annoying, but can happen. That then the Amazon dealer refuses to repair the defect in the context of the 24-month warranty on the grounds: "" For legal reasons, we come in the 24 months warranty only for defects that are demonstrably already present at the time of purchase were "" from my customer's point of view an impudence.	0
iPhone X	64GB	Argent 	Frontal21	1	Affluent society !!!	2018-05-07	de	The price is hot and Apple has managed to pull the money out of the people! Apple is happy! Those who spend so much money should question themselves and think about his life. As long as there are people who pay the price, Apple will not change its strategy. Some freaks even take out a loan and I'm glad that my Apple share is rising. Customers are people and not purses! Here goes profit before customer loyalty !!! That's why the next Iphone is even more expensive. The price is a slap in the face of the consumer!	0
iPhone X	64GB	Space Grey	Mr Bee	3	Apple I.D. policy. 6 Owners max!	2019-03-05	uk	Please be aware that Apple has a maximum allowed owners on all phones. I think it is 6 email addresses. Once reached the phone is of no use whatsoever. I came accross this when trying to purchase a second hand phone and had to phone Apple to try and use it. Needless to say the phone was useless.	0
